Transaction ID,Date,Product ID,Product Name,Product Category,Quantity,PPU,Amount,Customer ID,Region
T001500,08-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,34,"120,000","4,080,000",Customer-288,Naypyitaw
T001501,08-10-2025,PROD-007,USB-C Docking Station,Electronics,42,"250,000","10,500,000",Customer-107,Yangon
T001502,09-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,35,"350,000","12,250,000",Customer-094,Naypyitaw
T001503,09-10-2025,PROD-007,USB-C Docking Station,Electronics,31,"250,000","7,750,000",Customer-189,Mandalay
T001504,09-10-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,22,"25,000","550,000",Customer-561,Mandalay
T001505,09-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,30,"180,000","5,400,000",Customer-695,Yangon
T001506,09-10-2025,PROD-007,USB-C Docking Station,Electronics,410,"250,000","102,500,000",Customer-251,Yangon
T001507,09-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"120,000","1,200,000",Customer-071,Taunggyi
T001508,09-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,"350,000","3,500,000",Customer-291,Naypyitaw
T001509,09-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,33,"120,000","3,960,000",Customer-263,Taunggyi
T001510,09-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"180,000","1,440,000",Customer-127,Yangon
T001511,10-10-2025,PROD-004,Standing Desk Converter,Furniture,9,"500,000","4,500,000",Customer-870,Yangon
T001512,10-10-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,"25,000","125,000",Customer-019,Bago
T001513,10-10-2025,PROD-003,27-inch 4K Monitor,Electronics,7,"1,200,000","8,400,000",Customer-574,Naypyitaw
T001514,10-10-2025,PROD-007,USB-C Docking Station,Electronics,29,"250,000","7,250,000",Customer-950,Taunggyi
T001515,10-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,23,"180,000","4,140,000",Customer-633,Naypyitaw
T001516,10-10-2025,PROD-007,USB-C Docking Station,Electronics,18,"250,000","4,500,000",Customer-900,Mandalay
T001517,10-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,26,"180,000","4,680,000",Customer-703,Mandalay
T001518,10-10-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,19,"25,000","475,000",Customer-505,Taunggyi
T001519,10-10-2025,PROD-001,Ergonomic Mesh Chair,Furniture,47,"450,000","21,150,000",Customer-440,Mandalay
T001520,10-10-2025,PROD-004,Standing Desk Converter,Furniture,46,"500,000","23,000,000",Customer-845,Bago
T001521,13-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,110,"350,000","38,500,000",Customer-802,Mandalay
T001522,13-10-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,50,"25,000","1,250,000",Customer-998,Mandalay
T001523,13-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,30,"350,000","10,500,000",Customer-232,Yangon
T001524,13-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,12,"120,000","1,440,000",Customer-113,Yangon
T001525,13-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,31,"180,000","5,580,000",Customer-721,Naypyitaw
T001526,13-10-2025,PROD-004,Standing Desk Converter,Furniture,20,"500,000","10,000,000",Customer-127,Yangon
T001527,13-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,35,"180,000","6,300,000",Customer-119,Yangon
T001528,13-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,"350,000","2,100,000",Customer-976,Taunggyi
T001529,13-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,49,"120,000","5,880,000",Customer-592,Taunggyi
T001530,13-10-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,"25,000","200,000",Customer-024,Yangon
T001531,13-10-2025,PROD-007,USB-C Docking Station,Electronics,12,"250,000","3,000,000",Customer-670,Yangon
T001532,13-10-2025,PROD-007,USB-C Docking Station,Electronics,27,"250,000","6,750,000",Customer-088,Mandalay
T001533,14-10-2025,PROD-007,USB-C Docking Station,Electronics,18,"250,000","4,500,000",Customer-962,Mandalay
T001534,14-10-2025,PROD-001,Ergonomic Mesh Chair,Furniture,29,"450,000","13,050,000",Customer-719,Naypyitaw
T001535,14-10-2025,PROD-001,Ergonomic Mesh Chair,Furniture,49,"450,000","22,050,000",Customer-460,Naypyitaw
T001536,14-10-2025,PROD-004,Standing Desk Converter,Furniture,320,"500,000","160,000,000",Customer-802,Mandalay
T001537,14-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,50,"350,000","17,500,000",Customer-548,Bago
T001538,14-10-2025,PROD-003,27-inch 4K Monitor,Electronics,39,"1,200,000","46,800,000",Customer-727,Yangon
T001539,14-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,280,"350,000","98,000,000",Customer-804,Yangon
T001540,14-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,48,"350,000","16,800,000",Customer-713,Bago
T001541,15-10-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,22,"25,000","550,000",Customer-889,Mandalay
T001542,15-10-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,15,"25,000","375,000",Customer-919,Mandalay
T001543,15-10-2025,PROD-004,Standing Desk Converter,Furniture,36,"500,000","18,000,000",Customer-306,Yangon
T001544,15-10-2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,"950,000","9,500,000",Customer-711,Mandalay
T001545,15-10-2025,PROD-001,Ergonomic Mesh Chair,Furniture,38,"450,000","17,100,000",Customer-139,Taunggyi
T001546,15-10-2025,PROD-001,Ergonomic Mesh Chair,Furniture,47,"450,000","21,150,000",Customer-571,Taunggyi
T001547,15-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"350,000","2,450,000",Customer-189,Mandalay
T001548,15-10-2025,PROD-005,Noise-Cancelling Headphones,Electronics,19,"950,000","18,050,000",Customer-920,Mandalay
T001549,15-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,26,"180,000","4,680,000",Customer-421,Yangon
T001550,15-10-2025,PROD-004,Standing Desk Converter,Furniture,34,"500,000","17,000,000",Customer-817,Naypyitaw
T001551,17-10-2025,PROD-005,Noise-Cancelling Headphones,Electronics,18,"950,000","17,100,000",Customer-471,Yangon
T001552,17-10-2025,PROD-001,Ergonomic Mesh Chair,Furniture,36,"450,000","16,200,000",Customer-092,Naypyitaw
T001553,17-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,38,"120,000","4,560,000",Customer-020,Yangon
T001554,17-10-2025,PROD-005,Noise-Cancelling Headphones,Electronics,39,"950,000","37,050,000",Customer-825,Yangon
T001555,17-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,23,"120,000","2,760,000",Customer-553,Mandalay
T001556,17-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,400,"120,000","48,000,000",Customer-725,Yangon
T001557,17-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,500,"120,000","60,000,000",Customer-732,Naypyitaw
T001558,17-10-2025,PROD-010,Webcam 1080p HD,Electronics,49,"200,000","9,800,000",Customer-550,Bago
T001559,20-10-2025,PROD-003,27-inch 4K Monitor,Electronics,29,"1,200,000","34,800,000",Customer-762,Bago
T001560,20-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,430,"120,000","51,600,000",Customer-977,Taunggyi
T001561,20-10-2025,PROD-004,Standing Desk Converter,Furniture,230,"500,000","115,000,000",Customer-816,Yangon
T001562,20-10-2025,PROD-007,USB-C Docking Station,Electronics,30,"250,000","7,500,000",Customer-925,Mandalay
T001563,20-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,21,"350,000","7,350,000",Customer-195,Yangon
T001564,20-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,18,"180,000","3,240,000",Customer-655,Yangon
T001565,20-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,44,"350,000","15,400,000",Customer-774,Taunggyi
T001566,20-10-2025,PROD-004,Standing Desk Converter,Furniture,43,"500,000","21,500,000",Customer-764,Yangon
T001567,20-10-2025,PROD-003,27-inch 4K Monitor,Electronics,6,"1,200,000","7,200,000",Customer-453,Bago
T001568,20-10-2025,PROD-001,Ergonomic Mesh Chair,Furniture,29,"450,000","13,050,000",Customer-905,Mandalay
T001569,20-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,33,"350,000","11,550,000",Customer-760,Naypyitaw
T001570,20-10-2025,PROD-010,Webcam 1080p HD,Electronics,32,"200,000","6,400,000",Customer-012,Mandalay
T001571,20-10-2025,PROD-003,27-inch 4K Monitor,Electronics,19,"1,200,000","22,800,000",Customer-262,Naypyitaw
T001572,21-10-2025,PROD-005,Noise-Cancelling Headphones,Electronics,48,"950,000","45,600,000",Customer-183,Naypyitaw
T001573,21-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,41,"350,000","14,350,000",Customer-757,Naypyitaw
T001574,21-10-2025,PROD-005,Noise-Cancelling Headphones,Electronics,26,"950,000","24,700,000",Customer-173,Mandalay
T001575,21-10-2025,PROD-007,USB-C Docking Station,Electronics,36,"250,000","9,000,000",Customer-205,Naypyitaw
T001576,21-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,"120,000","720,000",Customer-714,Naypyitaw
T001577,21-10-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,29,"25,000","725,000",Customer-072,Mandalay
T001578,21-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,33,"180,000","5,940,000",Customer-422,Taunggyi
T001579,21-10-2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,"950,000","9,500,000",Customer-239,Naypyitaw
T001580,21-10-2025,PROD-004,Standing Desk Converter,Furniture,490,"500,000","245,000,000",Customer-044,Bago
T001581,21-10-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,15,"25,000","375,000",Customer-748,Bago
T001582,21-10-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,15,"25,000","375,000",Customer-980,Naypyitaw
T001583,21-10-2025,PROD-001,Ergonomic Mesh Chair,Furniture,20,"450,000","9,000,000",Customer-685,Taunggyi
T001584,22-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,41,"350,000","14,350,000",Customer-181,Bago
T001585,22-10-2025,PROD-007,USB-C Docking Station,Electronics,110,"250,000","27,500,000",Customer-802,Mandalay
T001586,22-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,15,"120,000","1,800,000",Customer-748,Bago
T001587,22-10-2025,PROD-010,Webcam 1080p HD,Electronics,39,"200,000","7,800,000",Customer-687,Yangon
T001588,22-10-2025,PROD-005,Noise-Cancelling Headphones,Electronics,47,"950,000","44,650,000",Customer-290,Yangon
T001589,22-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,43,"350,000","15,050,000",Customer-179,Yangon
T001590,22-10-2025,PROD-007,USB-C Docking Station,Electronics,34,"250,000","8,500,000",Customer-914,Bago
T001591,22-10-2025,PROD-004,Standing Desk Converter,Furniture,5,"500,000","2,500,000",Customer-481,Bago
T001592,22-10-2025,PROD-003,27-inch 4K Monitor,Electronics,16,"1,200,000","19,200,000",Customer-546,Taunggyi
T001593,22-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,"350,000","1,750,000",Customer-941,Naypyitaw
T001594,22-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,"350,000","1,750,000",Customer-901,Mandalay
T001595,22-10-2025,PROD-003,27-inch 4K Monitor,Electronics,420,"1,200,000","504,000,000",Customer-251,Yangon
T001596,22-10-2025,PROD-003,27-inch 4K Monitor,Electronics,18,"1,200,000","21,600,000",Customer-121,Taunggyi
T001597,22-10-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,31,"25,000","775,000",Customer-800,Naypyitaw
T001598,22-10-2025,PROD-005,Noise-Cancelling Headphones,Electronics,20,"950,000","19,000,000",Customer-711,Mandalay
T001599,22-10-2025,PROD-003,27-inch 4K Monitor,Electronics,4,"1,200,000","4,800,000",Customer-294,Yangon
T001600,24-10-2025,PROD-007,USB-C Docking Station,Electronics,27,"250,000","6,750,000",Customer-543,Naypyitaw
T001601,24-10-2025,PROD-007,USB-C Docking Station,Electronics,20,"250,000","5,000,000",Customer-787,Mandalay
T001602,24-10-2025,PROD-003,27-inch 4K Monitor,Electronics,430,"1,200,000","516,000,000",Customer-977,Taunggyi
T001603,24-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,44,"120,000","5,280,000",Customer-617,Mandalay
T001604,24-10-2025,PROD-005,Noise-Cancelling Headphones,Electronics,18,"950,000","17,100,000",Customer-029,Bago
T001605,24-10-2025,PROD-005,Noise-Cancelling Headphones,Electronics,23,"950,000","21,850,000",Customer-746,Bago
T001606,24-10-2025,PROD-004,Standing Desk Converter,Furniture,44,"500,000","22,000,000",Customer-782,Taunggyi
T001607,29-10-2025,PROD-005,Noise-Cancelling Headphones,Electronics,460,"950,000","437,000,000",Customer-575,Naypyitaw
T001608,29-10-2025,PROD-010,Webcam 1080p HD,Electronics,7,"200,000","1,400,000",Customer-810,Bago
T001609,29-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,400,"120,000","48,000,000",Customer-495,Mandalay
T001610,29-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,36,"350,000","12,600,000",Customer-840,Mandalay
T001611,29-10-2025,PROD-004,Standing Desk Converter,Furniture,9,"500,000","4,500,000",Customer-482,Mandalay
T001612,29-10-2025,PROD-007,USB-C Docking Station,Electronics,44,"250,000","11,000,000",Customer-755,Taunggyi
T001613,29-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,14,"180,000","2,520,000",Customer-339,Yangon
T001614,29-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,50,"120,000","6,000,000",Customer-882,Yangon
T001615,29-10-2025,PROD-004,Standing Desk Converter,Furniture,25,"500,000","12,500,000",Customer-849,Yangon
T001616,29-10-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,48,"25,000","1,200,000",Customer-944,Yangon
T001617,29-10-2025,PROD-007,USB-C Docking Station,Electronics,18,"250,000","4,500,000",Customer-284,Naypyitaw
T001618,29-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,400,"120,000","48,000,000",Customer-136,Mandalay
T001619,30-10-2025,PROD-001,Ergonomic Mesh Chair,Furniture,350,"450,000","157,500,000",Customer-148,Naypyitaw
T001620,30-10-2025,PROD-001,Ergonomic Mesh Chair,Furniture,12,"450,000","5,400,000",Customer-670,Yangon
T001621,30-10-2025,PROD-003,27-inch 4K Monitor,Electronics,14,"1,200,000","16,800,000",Customer-569,Mandalay
T001622,30-10-2025,PROD-010,Webcam 1080p HD,Electronics,32,"200,000","6,400,000",Customer-490,Naypyitaw
T001623,30-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,38,"120,000","4,560,000",Customer-733,Yangon
T001624,30-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,36,"120,000","4,320,000",Customer-772,Yangon
T001625,30-10-2025,PROD-004,Standing Desk Converter,Furniture,11,"500,000","5,500,000",Customer-892,Mandalay
T001626,30-10-2025,PROD-005,Noise-Cancelling Headphones,Electronics,19,"950,000","18,050,000",Customer-705,Mandalay
T001627,30-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,47,"120,000","5,640,000",Customer-566,Bago
T001628,30-10-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,36,"25,000","900,000",Customer-426,Mandalay
T001629,30-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,28,"350,000","9,800,000",Customer-185,Yangon
T001630,30-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,47,"120,000","5,640,000",Customer-117,Mandalay
T001631,30-10-2025,PROD-004,Standing Desk Converter,Furniture,26,"500,000","13,000,000",Customer-255,Yangon
T001632,30-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,34,"350,000","11,900,000",Customer-527,Naypyitaw
T001633,30-10-2025,PROD-010,Webcam 1080p HD,Electronics,15,"200,000","3,000,000",Customer-742,Naypyitaw
T001634,30-10-2025,PROD-004,Standing Desk Converter,Furniture,360,"500,000","180,000,000",Customer-410,Yangon
T001635,30-10-2025,PROD-010,Webcam 1080p HD,Electronics,28,"200,000","5,600,000",Customer-186,Yangon
T001636,31-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,200,"180,000","36,000,000",Customer-784,Mandalay
T001637,31-10-2025,PROD-001,Ergonomic Mesh Chair,Furniture,35,"450,000","15,750,000",Customer-750,Taunggyi
T001638,31-10-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,"25,000","225,000",Customer-458,Taunggyi
T001639,31-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,27,"180,000","4,860,000",Customer-610,Mandalay
T001640,31-10-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,480,"25,000","12,000,000",Customer-888,Bago
T001641,31-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,30,"350,000","10,500,000",Customer-924,Taunggyi
T001642,31-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,48,"180,000","8,640,000",Customer-170,Mandalay
T001643,31-10-2025,PROD-001,Ergonomic Mesh Chair,Furniture,25,"450,000","11,250,000",Customer-898,Mandalay
T001644,31-10-2025,PROD-010,Webcam 1080p HD,Electronics,100,"200,000","20,000,000",Customer-806,Naypyitaw
T001645,31-10-2025,PROD-004,Standing Desk Converter,Furniture,8,"500,000","4,000,000",Customer-032,Mandalay
T001646,31-10-2025,PROD-007,USB-C Docking Station,Electronics,10,"250,000","2,500,000",Customer-325,Yangon
T001647,31-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,48,"350,000","16,800,000",Customer-523,Yangon
T001648,31-10-2025,PROD-010,Webcam 1080p HD,Electronics,41,"200,000","8,200,000",Customer-496,Yangon
T001649,04-11-2025,PROD-007,USB-C Docking Station,Electronics,1320,"250,000","330,000,000",Customer-495,Mandalay
T001650,04-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,39,"950,000","37,050,000",Customer-276,Mandalay
T001651,04-11-2025,PROD-004,Standing Desk Converter,Furniture,80,"500,000","40,000,000",Customer-969,Mandalay
T001652,04-11-2025,PROD-004,Standing Desk Converter,Furniture,50,"500,000","25,000,000",Customer-624,Mandalay
T001653,04-11-2025,PROD-007,USB-C Docking Station,Electronics,8,"250,000","2,000,000",Customer-491,Taunggyi
T001654,04-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,24,"180,000","4,320,000",Customer-581,Bago
T001655,04-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,100,"25,000","2,500,000",Customer-918,Yangon
T001656,04-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,"450,000","2,700,000",Customer-517,Yangon
T001657,04-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,300,"180,000","54,000,000",Customer-710,Bago
T001658,04-11-2025,PROD-004,Standing Desk Converter,Furniture,5,"500,000","2,500,000",Customer-781,Mandalay
T001659,04-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,14,"180,000","2,520,000",Customer-004,Yangon
T001660,04-11-2025,PROD-004,Standing Desk Converter,Furniture,9,"500,000","4,500,000",Customer-756,Mandalay
T001661,04-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,13,"450,000","5,850,000",Customer-049,Naypyitaw
T001662,04-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,27,"950,000","25,650,000",Customer-809,Taunggyi
T001663,05-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,24,"950,000","22,800,000",Customer-225,Bago
T001664,05-11-2025,PROD-004,Standing Desk Converter,Furniture,8,"500,000","4,000,000",Customer-338,Mandalay
T001665,05-11-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,43,"350,000","15,050,000",Customer-756,Mandalay
T001666,05-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,7,"180,000","1,260,000",Customer-858,Bago
T001667,05-11-2025,PROD-004,Standing Desk Converter,Furniture,6,"500,000","3,000,000",Customer-597,Naypyitaw
T001668,05-11-2025,PROD-010,Webcam 1080p HD,Electronics,43,"200,000","8,600,000",Customer-630,Bago
T001669,05-11-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,44,"120,000","5,280,000",Customer-172,Bago
T001670,05-11-2025,PROD-010,Webcam 1080p HD,Electronics,11,"200,000","2,200,000",Customer-948,Yangon
T001671,05-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,23,"180,000","4,140,000",Customer-520,Yangon
T001672,06-11-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,"350,000","2,100,000",Customer-650,Mandalay
T001673,06-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,14,"450,000","6,300,000",Customer-398,Taunggyi
T001674,06-11-2025,PROD-004,Standing Desk Converter,Furniture,390,"500,000","195,000,000",Customer-871,Yangon
T001675,06-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,11,"950,000","10,450,000",Customer-836,Yangon
T001676,06-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,000","250,000",Customer-756,Mandalay
T001677,06-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,500,"450,000","225,000,000",Customer-258,Mandalay
T001678,06-11-2025,PROD-003,27-inch 4K Monitor,Electronics,370,"1,200,000","444,000,000",Customer-148,Naypyitaw
T001679,06-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,31,"950,000","29,450,000",Customer-043,Yangon
T001680,06-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,19,"450,000","8,550,000",Customer-942,Taunggyi
T001681,07-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,390,"950,000","370,500,000",Customer-872,Mandalay
T001682,07-11-2025,PROD-007,USB-C Docking Station,Electronics,20,"250,000","5,000,000",Customer-460,Naypyitaw
T001683,07-11-2025,PROD-010,Webcam 1080p HD,Electronics,33,"200,000","6,600,000",Customer-886,Mandalay
T001684,07-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,6,"180,000","1,080,000",Customer-851,Yangon
T001685,07-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,50,"450,000","22,500,000",Customer-427,Naypyitaw
T001686,07-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,26,"180,000","4,680,000",Customer-592,Taunggyi
T001687,07-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,50,"25,000","1,250,000",Customer-874,Yangon
T001688,07-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,410,"950,000","389,500,000",Customer-620,Yangon
T001689,07-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,24,"25,000","600,000",Customer-115,Naypyitaw
T001690,07-11-2025,PROD-003,27-inch 4K Monitor,Electronics,420,"1,200,000","504,000,000",Customer-241,Yangon
T001691,07-11-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,24,"120,000","2,880,000",Customer-494,Naypyitaw
T001692,07-11-2025,PROD-007,USB-C Docking Station,Electronics,10,"250,000","2,500,000",Customer-317,Yangon
T001693,07-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,41,"180,000","7,380,000",Customer-446,Yangon
T001694,07-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,23,"180,000","4,140,000",Customer-072,Mandalay
T001695,11-11-2025,PROD-003,27-inch 4K Monitor,Electronics,10,"1,200,000","12,000,000",Customer-576,Mandalay
T001696,11-11-2025,PROD-003,27-inch 4K Monitor,Electronics,8,"1,200,000","9,600,000",Customer-558,Yangon
T001697,11-11-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,41,"120,000","4,920,000",Customer-540,Naypyitaw
T001698,11-11-2025,PROD-010,Webcam 1080p HD,Electronics,130,"200,000","26,000,000",Customer-246,Yangon
T001699,11-11-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,29,"350,000","10,150,000",Customer-609,Mandalay
T001700,11-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,"25,000","225,000",Customer-128,Yangon
T001701,11-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,32,"450,000","14,400,000",Customer-593,Mandalay
T001702,11-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,11,"25,000","275,000",Customer-402,Bago
T001703,11-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,16,"180,000","2,880,000",Customer-748,Bago
T001704,11-11-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,37,"120,000","4,440,000",Customer-866,Yangon
T001705,11-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,45,"180,000","8,100,000",Customer-560,Mandalay
T001706,13-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,"25,000","225,000",Customer-744,Naypyitaw
T001707,13-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,14,"450,000","6,300,000",Customer-619,Bago
T001708,13-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,24,"180,000","4,320,000",Customer-248,Bago
T001709,13-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,410,"950,000","389,500,000",Customer-258,Mandalay
T001710,13-11-2025,PROD-004,Standing Desk Converter,Furniture,27,"500,000","13,500,000",Customer-857,Taunggyi
T001711,13-11-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,39,"350,000","13,650,000",Customer-941,Naypyitaw
T001712,13-11-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,27,"120,000","3,240,000",Customer-411,Yangon
T001713,13-11-2025,PROD-004,Standing Desk Converter,Furniture,25,"500,000","12,500,000",Customer-579,Taunggyi
T001714,13-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,48,"25,000","1,200,000",Customer-420,Yangon
T001715,13-11-2025,PROD-004,Standing Desk Converter,Furniture,460,"500,000","230,000,000",Customer-078,Yangon
T001716,13-11-2025,PROD-007,USB-C Docking Station,Electronics,8,"250,000","2,000,000",Customer-619,Bago
T001717,13-11-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,33,"120,000","3,960,000",Customer-976,Taunggyi
T001718,13-11-2025,PROD-007,USB-C Docking Station,Electronics,35,"250,000","8,750,000",Customer-586,Taunggyi
T001719,13-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,43,"180,000","7,740,000",Customer-261,Yangon
T001720,13-11-2025,PROD-003,27-inch 4K Monitor,Electronics,50,"1,200,000","60,000,000",Customer-233,Naypyitaw
T001721,13-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,39,"25,000","975,000",Customer-653,Yangon
T001722,17-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,380,"180,000","68,400,000",Customer-888,Bago
T001723,17-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,17,"450,000","7,650,000",Customer-908,Bago
T001724,17-11-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,43,"350,000","15,050,000",Customer-937,Bago
T001725,17-11-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,41,"350,000","14,350,000",Customer-317,Yangon
T001726,17-11-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,39,"350,000","13,650,000",Customer-925,Mandalay
T001727,17-11-2025,PROD-003,27-inch 4K Monitor,Electronics,470,"1,200,000","564,000,000",Customer-784,Mandalay
T001728,17-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,37,"180,000","6,660,000",Customer-744,Naypyitaw
T001729,17-11-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,33,"120,000","3,960,000",Customer-413,Naypyitaw
